content,fecha_publicacion
"@fede_bonasso @CiroMurayamaMx @leozuckermann @Arouet_V @XochitlGalvez Aqui en Mexico, los mismos que colocan en su perfil las banderas de Ucrania e Israel, siguen pensando que Felipe Calderon fue el mejor presidente que ha tenido los mexicanos. Asi la ignorancia facha...",2023-11-20 13:43:33+00:00
"@XochitlGalvez @JMilei Festeja el triunfo como si fuera el suyo propio. Sin dar a conocer propuesta politico y social, su campana se basa en su odio al presidente. Milei es de ultraderecha y veremos si cumple promesas de campana, que imagino, aqui seran las mismas del proyecto Xochitl de la derecha https://t.co/rVr1G2YYhA",2023-11-20 13:42:20+00:00
" Si hoy fuera el dia para elegir presidente o presidenta de Mexico ?por quien votarias? 
* Samuel Garcia 
(@samuel_garcias)
* Claudia Sheinbaum 
(@Claudiashein) 
* Xochitl Galvez 
(@XochitlGalvez)
* Eduardo Verastegui 
(@EVerastegui)",2023-11-20 13:39:02+00:00
@epigmenioibarra Pensar que con Milei  cayo argentina solo es prueba de la basura que es morena @XochitlGalvez presidente!,2023-11-20 13:38:41+00:00
"@juncalssolano @XochitlGalvez Lo dicho, empieza a festejar el triunfo como si fuera el suyo propio. Sin dar a conocer propuesta politico y social, su campana se basa en su odio al presidente. En sus dislates, es de derecha o izquierda, cuando le conviene. Veremos si el argentino cumple promesas campana https://t.co/dBYQJbFDPR",2023-11-20 13:33:39+00:00
@CiroMurayamaMx @XochitlGalvez Y en donde dice que se identifica Ciro? Felicitar al presidente electo es felicitar a la mayoria de los votantes argentinos quienes con su voto libre eligieron el destino politico de Argentina,2023-11-20 13:31:23+00:00
"@vampipe @XochitlGalvez Desafortunado? Fue apropiado! El que no me gusto es el tuit de hoy, de ""Fuerza y corazon"", pense que arrancaria con algo mas contundente, pq como bien dijo el actual presidente electo argentino, ""se necesita despertar leones"".",2023-11-20 13:30:01+00:00
@abrahamendieta @XochitlGalvez @JMilei Pues si amlo es presidente ! Cualquiera puede ser !,2023-11-20 13:20:33+00:00
"@CiroMurayamaMx @XochitlGalvez Deja de decir pelotudecez.... 

Respeta al nuevo presidente democraticamente electo de la Republica de Argentina",2023-11-20 13:20:10+00:00
"@XochitlGalvez @JMilei De acuerdo a sus declaraciones del dia a dia, no creo que sea mucho motivo de festejo haya ganado Milei, tal vez gano el menos peor, hasta ahi, esperemos que los dichos de Milei hayan sido solo para llamar la atencion y ya siendo Presidente, se modere.",2023-11-20 13:16:27+00:00
"@OscarAthie @XochitlGalvez Buenos dias  ese es un ser perverso carente de empatia se cree dueno de MEXICO  , es lo peor que ha hecho un presidente, y la gente que lo rodea es un asco , pareciera metieron un cernidor y sacaron lo peor  @Xochitl2024  sera Mi Presidenta !  abrazo solidario !",2023-11-20 13:16:22+00:00
"@rocionahle @XochitlGalvez A chinga... si Xochitl no es presidente.! Y el marrano de palacio si.. para explicar algo como segalmex, aeropuerto que no sirve, etc...que por cierto esa barda refina lo mismo que la refineria del  ...nadaaa",2023-11-20 13:16:13+00:00
"@CiroMurayamaMx @XochitlGalvez 4: ""Felicitaciones al presidente electo""
Donde esta esa identificacion de la que hablas? Se serio, esperaria el clickbait de Marco Levario Turcott pero no de un ex consejero del INE no la chingues",2023-11-20 13:14:14+00:00
"@maucastilloa Felicito? Si. Es diplomacia.
Ultraderecha? Segun tu.
Perdio el rumbo? Perdido estas tu.
Empezo nada? Eso decian de Milei y mira: es el PRESIDENTE DE ARGENTINA, aunque te duela.
@JMilei @XochitlGalvez @Xochitl2024 

#MileiPresidente 
#XochitlGalvezPresidenta2024",2023-11-20 13:11:42+00:00
"@XochitlGalvez @JMilei No es posible que participes del debate internacional con esta bajeza. 

Asi no vas a ganar la eleccion presidencial. 

Alguien institucional, de alto nivel, felicitaria el proceso, le desearia exito al presidente y prosperidad al pueblo de Argentina. !Y ya!

!Son malisimos!",2023-11-20 13:10:54+00:00
"@JLozanoA Te me caiste @JLozanoA , lo de @XochitlGalvez es solo una felicitacion no le hagas el juego a tu ""presidente"". Ademas Argentina tenia 2 opciones y escogieron el menos malo.",2023-11-20 13:08:39+00:00
"@tekalak @letroblesrosa @XochitlGalvez @Claudiashein @samuel_garcias Jajajaja, el candidato que impuso el presidente. No pudo con Nuevo Leon, crees que va a poder con todo un pais.",2023-11-20 13:07:18+00:00
"@rocionahle @XochitlGalvez Ay por favor senora si @lopezobrador_ pudo ser presidente con $200 pesos y sus hijos ser millonarios de pura venta de chocolate, @Xochitl2024 puede hacer lo que sea con la venta de gelatinas! Su razonamiento todo p3nd... Como este gobierno. Que vamos de mal en peor! Son peores",2023-11-20 12:58:24+00:00
"Tenia razon @LillyTellez , una mujer sera la proxima presidente de Mexico, nada mas que no era ella ni la ""finisima"" @XochitlGalvez no, no, no. Nuestra presidente sera @Claudiashein para el bien de todos 
!Que siga la 4ta dando!",2023-11-20 12:47:20+00:00
"Sheinbaum 66%, Galvez 14% | Encuesta de De las Heras plantea catastrofe opositora, con aprobacion de AMLO en 79% https://t.co/h3jh1Fm4jJ",2023-11-20 05:05:00+00:00
@abrahamendieta @XochitlGalvez @JMilei Por supuesto que alguien muy incoherente puede ser presidente. mira a Amlo.,2023-11-20 12:46:08+00:00
"@abrahamendieta @XochitlGalvez @JMilei Tu lo has dicho pinche terrorista hijo de esta, Mexico ha demostrado como un pendejo como el kakas Obrador puede ser presidente",2023-11-20 12:45:50+00:00
@XochitlGalvez @JMilei De inmediato salieron los cuatreros a denostar tus felicitaciones a un presidente electo.. @JMilei . Sera que les incomoda ver un triunfo de una corriente diferente en America latina.,2023-11-20 12:44:48+00:00
"Yo no veo a @XochitlGalvez  aplaudiendole a la derecha extrema, como dicen algunos. Yo veo a Xochitl celebrando la democracia y reconicimiento del nuevo presidente de #Argentina",2023-11-20 12:42:18+00:00
"!En Latinoamerica soplan vientos para mejorar nuestros paises!

El pueblo argentino le puso un alto al mal gobierno y los malos resultados. 

Mi reconocimiento por esta historica jornada electoral. Felicitaciones al Presidente electo @JMilei.",2023-11-20 01:08:15+00:00
@ramirosolorio @XochitlGalvez @Mr_Civico @SocCivilMx @JJDiazMachuca Algo que ni el presidente del pais a hecho y mucho menos sus corcholata que quiere poner en el 2024. Ella ya anda de luna de miel y festejando su nuevo matrimonio. Yo por eso voy con xochilt hasta la victoria.,2023-11-20 12:33:40+00:00
"@gonzalezgama_ @XochitlGalvez Jajajaja  de verdad que lo chairos son igualitos todos, y que dices de tu presidente, la victima universal",2023-11-20 12:29:17+00:00
@Mzavalagc @XochitlGalvez La esposa del narco presidente que como el gran cobarde que es no se atreve a regresar a Mexico https://t.co/PtOQn64NMQ,2023-11-20 12:27:53+00:00
@raulmena70 @AmerangelLorenz @XochitlGalvez @LillyTellez Otro viejillo rancio admirador de criminal narco presidente de Calderon,2023-11-20 12:26:18+00:00
@Cherry_Bomb_bom @XochitlGalvez Un burro cruzado con buey es presidente ahora mismo. Que tardo 14 anos en titularse.  Imaginate una persona preparada?????,2023-11-20 12:18:05+00:00
@happyjoker25 @Hans2412 @XochitlGalvez Dar la cara sin ayuda? O va a avisarles que no se pudo dejar de pagar el FOBAPROA para poderles ayudar? O que ellos apoyan los privilegios de la SCJN antes que a las personas que lo perdieron TODO? Que alguien me explique como Xochitl ha apoyado mejor que  el presidente a Gro.,2023-11-20 12:13:51+00:00
Gran diferencia entre nuestra candidata @XochitlGalvez proxima presidente de Mexico y el mal llamado Senador Felix Salgado.,2023-11-20 12:12:47+00:00
"Los saludo desde Coyuca de Benitez en Guerrero porque antes de iniciar un nuevo recorrido por el pais como precandidata, quiero pedirles que no se olviden de Guerrero, aun nos necesitan. 

Seamos solidarios. Sigamos apoyando. !Con fuerza y corazon, Guerrero saldra adelante! https://t.co/nkUWy8pXnl",2023-11-20 07:27:37+00:00
@rangobravo @fede_bonasso @CiroMurayamaMx @leozuckermann @Arouet_V @XochitlGalvez *defiende al presidente que rompe record cada semana de asesinatos en su sexenio,2023-11-20 11:59:12+00:00
"@MacZepeda2000 @almayucateca1 @RicardoBSalinas @XochitlGalvez Ella ya demostro su historia de esfuerzo y dedicacion, ahora haz una critica del huevon del presidente, que toda su vida se la ha pasado de grillo y nunca ha trabajado.... Eso si es no tener madre.",2023-11-20 11:55:18+00:00
"@Hans2412 @XochitlGalvez Tu usas los del presidente para coronarlos y para ganar dinero, y?",2023-11-20 11:53:39+00:00
"@EVerastegui @XochitlGalvez Eduardo no seas ODIOSO, anda felicitando a un futuro presidente que NO LE VEO NADA MALO!  si se puede aceptar q hay presidentes de izquierda q otros de izquierda consideren malos, asi como hay pesimos de Derecha q se han vuelto dictadores, como tu amiguito Giammatei en Guatemala",2023-11-20 11:44:24+00:00
"@XochitlGalvez @JMilei Como dijo el mejor presidente en la historia de Mexico:
""EL TIEMPO LO VA JUZGAR""",2023-11-20 11:34:58+00:00
"@juango1954 @EVerastegui @XochitlGalvez Un  divisor del voto, al servicio de morena. Que cantaba 'los espejos en el cafe' y ahora quiere ser Presidente de Mexico. Asi de comico el asunto.",2023-11-20 11:11:55+00:00
@XochitlGalvez @PRI_Nacional Jajajajaja si como no ustedes del prian van para fuera este 2024 nos vemos en las urnas  viva mi presidente amlo1000%,2023-11-20 11:07:31+00:00
@SocCivilMx @XochitlGalvez Ustedes y su fuerza rosa se van derecho ala finca de nuestro presidente,2023-11-20 11:04:58+00:00
"@CarlosLealMx @XochitlGalvez @JMilei Se llama diplomacia, es el proximo 
Presidente!",2023-11-20 10:57:08+00:00
@OscarAthie @XochitlGalvez Xochitl Galvez presidente,2023-11-20 10:56:50+00:00
"@kenialopezr @JMilei @XochitlGalvez Perdon Dra. Kenia, pero Xochitl Galvez es otra marioneta del PEJELAGARTO, ya declaro abiertamente su apoyo a la izquierda, la unica opcion es nuestro proximo PRESIDENTE EDUARDO VERASTEGUI",2023-11-20 10:45:41+00:00
"@gabrielguerrac @EVerastegui @XochitlGalvez ES UN PRESIDENTE ELECTO!! Se llama ""diplomacia""!",2023-11-20 10:31:54+00:00
"@econokafka @luzelenachavez8 @acostanaranjo @Amadoelquelolea @STaboadaMx @XochitlGalvez @MaElenaMorera @JJDiazMachuca @lumendoz @hdemauleon @CarlosTorresF_ @diaz_manuel El presidente ni  en cuenta , no la puede invisibilizar porque ella es invisible, tiene que hacer la de victima para llamar la atencion. https://t.co/mHsDY5eQ39",2023-11-20 10:23:12+00:00
"@CiroMurayamaMx @XochitlGalvez Maestro esta dificil . No tomar postura y mas si sera el nuevo presidente.

Diplomacia don Ciro.

Tranquilo.",2023-11-20 10:09:41+00:00
"@kenialopezr @JMilei @XochitlGalvez Vayase mucho a la Argentina; usted, la Tellez y la Galvez, ahi donde un enfermo mental es presidente, ahi pertenecen. #MexicoConClaudia #MexicoNoEsArgentina #ClaudiaPresidenta2024",2023-11-20 10:06:55+00:00
"A @XochitlGalvez la han atacado desde el presidente, secretarios de estado, gobernadores, senadores, diputados y hasta presidentes municipales.
Dudas no tengo, es la candidata a vencer.
Jalando parejo y todos juntos.
Tal y como ella lo demuestra. 

https://t.co/Z3TM5AaJxi",2023-11-20 09:51:32+00:00
"@lopezdoriga @XochitlGalvez Por eso te pasa lo que te pasa joaquin, tu eres periodista no politico. 

Casualmente te he escuchado en radio y no sabes otra mas que pronunciar al presidente para desprestigiarlo.

No es regresar al pasado, pero antes no lo hacias.

Por que?

Por que te pagaban, chayotero.",2023-11-20 09:31:41+00:00
"@XochitlGalvez @JMilei Xochitl Galvez, tu unica opcion es unirte al equipo de nuestro proximo PRESIDENTE EDUARDO VERASTEGUI",2023-11-20 09:27:49+00:00
"@kenialopezr @JMilei @XochitlGalvez Se puede y se tiene que ganar, no mas intrusos en Palacio Nacional un lugar que no debe servir de vivienda para nadie y menos para un Presidente inepto ",2023-11-20 09:23:33+00:00
"@XochitlGalvez sera la proxima presidente de #Mexico y toda esta pesadilla llamada ""4T"" quedara atras. 

Con #XochitlGalvez #Xochitl2024 habra #Progreso #SALUD #quimios #vacunas #ciencia #arte #cultura #educacion #turismo #empleo #respeto #justicia #democracia #felicidad #LEY https://t.co/KNUq3avCqQ",2023-11-20 09:18:26+00:00
@fernandeznorona @XochitlGalvez Milei en 4 anos paso de diputado a presidente... tu llevas 30 anos robando parasito y nadie te toma en cuenta jajajaj...,2023-11-20 09:18:02+00:00
"@Rocha4T @XochitlGalvez @JMilei eres incongruente, dices que estas en contra de lo que esta en el video, pero tu presidente ha hecho lo mismo en Mexico... no vayas tan lejos: preguntale donde esta el dinero para emergencias naturales (como lo que paso en Guerrero)
los seguidores de amlo son ciegos al parecer",2023-11-20 09:04:10+00:00
"@bereaguilarv @XochitlGalvez @JMilei Solo te hubieras quedado con el ""felicitaciones al presidente electo"" y ya, por que no es mucho mejor que los raterazos peronistas.",2023-11-20 08:49:25+00:00
@whity65 @fede_bonasso @CiroMurayamaMx @leozuckermann @Arouet_V @XochitlGalvez !Si solo es un PRESIDENTE! https://t.co/C6DrOT9fhg,2023-11-20 08:45:13+00:00
@CmtePerro Ya va a ir quitando lo del presidente mas popular para ir hechandole flores al jabon viviente @Claudiashein y tirarle mierda a la enemiga de la palabra ferrocarril @XochitlGalvez,2023-11-20 08:34:06+00:00
"@bereaguilarv @XochitlGalvez Con dos bocas se taparon muchas y con el tren maya, los va llevar derechito al rancho del presidente",2023-11-20 08:02:54+00:00
"@lopezdoriga @XochitlGalvez Ridicula.
Hace unas horas llamando a recuperar la izquierda en el partiducho del PRD  y ahorita felicitando a un presidente que promueve todo lo contrario a ella.",2023-11-20 07:58:02+00:00
"Se escandalizan de @XochitlGalvez y un presidente de izquierda, saluda a Milei. ",2023-11-20 07:55:48+00:00
"Hoy el pueblo argentino tuvo una jornada democratica para elegir a su Presidente por los proximos cuatro anos. 

Saludo a Javier Milei por su triunfo y a Sergio Massa por su digno reconocimiento de la derrota. Al pueblo argentino le deseo lo mejor y sepan que siempre contaran con nuestro respeto y apoyo. Como Presidente de Chile trabajare incansablemente por mantener a nuestras naciones hermanas unidas y colaborando para el bienestar de todos y todas.",2023-11-20 00:01:13+00:00
"@lizdelagarzag @rossanareguillo @bereaguilarv @XochitlGalvez @JMilei Dejen de ma mar y tergiversar todo, SE LE LLAMA DIPLOMACIA, pues es un presidente con el cual seguramente tendra contacto a nivel ejecutivo, no se puede ponerse a enemistarse con todos como lo hace el vgt pndejo amlo",2023-11-20 07:53:18+00:00
@fernandeznorona @XochitlGalvez Por cierto ya vas a empezar hablar pestes del nuevo presidente de Argentina para que ten espacios . Por que de tu trabajo ni hablar NO SIRVES PARA NADA.,2023-11-20 07:45:21+00:00
"@CiroMurayamaMx @XochitlGalvez Otro !!! Gano democratica Milei!!! Paren ya de criticar por eso a Xochitl!! Con esa retorica, solo abonan a que el presidente tenga con que estar jodiendo!",2023-11-20 07:43:49+00:00
@fernandeznorona @XochitlGalvez Ni a los orines le llegas al nuevo presidente de Argentina.  Y ya desperto el pueblo el pueblo Argentino y Mexico somos los siguentes.,2023-11-20 07:43:25+00:00
"@Ivmen @EVerastegui @XochitlGalvez @JMilei Vaya!!, imaginate si se le ocurriera visitar al
Presidente Bukele!!.  crea lo que quiera!!, solo no venga a forzar que le creamos a usted a menos a Verastegui!! ",2023-11-20 07:34:29+00:00
"@XochitlGalvez @JMilei Ayuy nooo!!
Solitos se dieron un balazo en la pata los argentinos con esa cosa tan horrible de presidente",2023-11-20 07:33:48+00:00
@XochitlGalvez @JMilei Solo demuestra que cualquier pendej@ puede ser presidente pero En Mexico no cometeremos el error de Argentina,2023-11-20 07:26:19+00:00
"@HelenVL6 @SCJN @Mx_Diputados @senadomexicano @UnionEuropeaRD Sin duda, la victoria del presidente electo, Milei, es un parteaguas para la democracia en la region. Espero sinceramente, este cambio se replique en Mexico con Xochitl Galvez (@XochitlGalvez ), Mexico lo reclama. https://t.co/kKNGFFfdI4",2023-11-20 07:26:02+00:00
