content,fecha_publicacion
@samuel_garcias @chavacanamayor Ahora resulta que de 97 millones de el padron electoral de mexico para 2023 vas a ganar su voto por instangram y tu esposa? Jajajajaja realmente eres patetico y muuuuuuy #ignorante JAMAS seras presidente de Mexico... Guarda este tweet!,2023-11-24 14:40:29+00:00
"@tori_ort @samuel_garcias @lopezobrador_ @Claudiashein Ay, ninete popis jugando a querer ser presidente...",2023-11-24 14:29:34+00:00
"@JJDiazMachuca @samuel_garcias @laslolouss Como se le ocurre hablar asi de mi ciudad Saltillo. Aparte esta Marianis no sabe que Saltillo y Monterrey son vecinos, lo que no sabe es de que los regios vinieron a Saltillo por tinacos de agua cuando Monterrey tenia su problema de agua.

Aun asi Samuel quiere ser presidente",2023-11-24 14:21:48+00:00
"@NachoRgz @XochitlGalvez @samuel_garcias Hasta en tu propia encuesta para presidente,  Xochitl le dio una rastriza a Sheinbaum,  no mames ",2023-11-24 14:18:29+00:00
@politicomx @samuel_garcias @XochitlGalvez @MovCiudadanoMX Alguien puede creer que este pi n che  puede ser presidente? Ni de su colonia,2023-11-24 14:02:36+00:00
"@OscarAngulo24 @samuel_garcias Samuel Garcia, no se ha dado cuenta que la gobernatura de Nuevo Leon se la debe a su esposa....... No a su inteligencia no habilidades, y le aviso anticipo lo mismo que comente de Nacho Mier, no va a ser presidente eso es 100% seguro",2023-11-24 13:52:15+00:00
"@JJDiazMachuca @samuel_garcias @MauricioCollado Esta retrasado mental dice que quieres ser presidente?
Va a querer poner un gimnasio en Palacio Nacional y hacer las mananeras vestidos como mujer ?
Y proteger a los facturemos para que su familia siga con su negocio ilegal??",2023-11-24 13:44:50+00:00
@samuel_garcias Para que quieres ser presidente. Si la que va a mandar es la mujer,2023-11-24 13:43:18+00:00
"@DanteDelgado @MovCiudadanoMX @samuel_garcias Renuncia a la Gobernatura definitivamente, TENWEBOS. Segun tu y el pelonchas seras el proximo Presidente no? Pues ya wey Quema las naves. @XochitlGalvez Obliga al Nino naranja a renunciar",2023-11-24 13:41:22+00:00
@politicomx @samuel_garcias @XochitlGalvez @MovCiudadanoMX Y este payaso con voz de loquita de closet quiere gobernar este apis si no pudo con el estado de nuevo leon le va a quedar grande la silla otro clon del.kks quieren de presidente,2023-11-24 13:34:55+00:00
"@R4zor911 @Vianeicita @samuel_garcias @m_ebrard Es  mejor dejar muy claro que no se aceptan chantajes, vengan de donde vengan.
Esas  presiones  y  chantajes, son simplemente   inadmisibles sobre todo viniendo de alguien a quien nuestro  Presidente  llamo ""hermano"". ....... https://t.co/k9nXl3ZWoe",2023-11-24 13:33:17+00:00
@gaviotasterling @marianardzcant @samuel_garcias @FCN_mx @PodermxXmx @redesunidosmx @SocCivilMx @unemexico_ @UnidosPorMx2024 @PC_NL_ Si ya lo an dicho que el sur hay puros huevones no se como quiere ser presidente si se la pasa insultando a todo el pais,2023-11-24 13:28:59+00:00
"@politicomx @samuel_garcias @XochitlGalvez @MovCiudadanoMX Puede ganar porque este pais cada vez elige gente mas idiota como presidente, de pena, a amlo y este es mas misogino, ignorante, e idiota",2023-11-24 13:21:30+00:00
Oye @samuel_garcias no puedes con el transporte en NL y quieres ser presidente? Preguntenle a NL dices? Aqui esta la respuesta y no es nada a la realidad,2023-11-24 13:17:36+00:00
"@ApoloRegio @samuel_garcias Agrego otro video en el centro de Apodaca a 2 cuadras de la calle principal que da para la cabecera, mucha parada nueva y camiones/ servicio? Pa cuando ? https://t.co/s6mmFeKwR1",2023-11-24 01:09:01+00:00
"@tyrion0000 @gaviotasterling @marianardzcant @samuel_garcias @FCN_mx @PodermxXmx @redesunidosmx @SocCivilMx @unemexico_ @UnidosPorMx2024 @PC_NL_  pero tu no quieres ser presidente, habla como quieras!",2023-11-24 13:13:57+00:00
"@politicomx @samuel_garcias @XochitlGalvez @MovCiudadanoMX Asi este Junior inutil que dice quiere ser Gobernador,solamente los estupidos votarian por semejante imbecil que dejo a Nuevo Leon sin agua y con la delincuencia a tope a pero el Junior inutil ahora quier por capricho ser Presidente no gracias @samuel_garcias. https://t.co/OJfJGbDJso",2023-11-24 13:09:55+00:00
"@DanteDelgado @MovCiudadanoMX @samuel_garcias Samuel mentiroso, vendido, hipocrita, vendiste tu carino, bien sabes que nunca llegaras a presidente, curiosamente decidiste despues de lamerle las botas a amlito!
Divide y venceras, asi va a seguir la 4T. Traidor, no cumpliste tu palabara de acabar tu sexenio. Cobarde!",2023-11-24 12:57:32+00:00
"@Alejand86478473 @Vianeicita @samuel_garcias @m_ebrard Sensato? Era mejor mantener el partido limpio de esa gente, mira que meter hasta a el tipo que insulto al presidente..",2023-11-24 12:50:41+00:00
"@ApoloRegio @samuel_garcias Esta es la herencia de su nuevo Nuevo Leon, dejo votado a sus electores para querer hacer ahora Presidente, nunca seras Junior farsante e inutil, ve a cargarle los palos de golf a tu papi  @samuel_garcias y su vieja palera @chavacanamayor",2023-11-24 12:49:48+00:00
"@politicomx @samuel_garcias @XochitlGalvez @MovCiudadanoMX Alguien digale que si va a ser presidente de mexico que se comporte! Que hable serio, sin hacer taaaan expresivo su pinche acento de Ranchero fresa regio!  NO SEAS PAYASO! Mi voto sera por ti o por Xochitl, pero bajale una rayitas a la personificacion!",2023-11-24 12:03:06+00:00
"@politicomx @samuel_garcias @XochitlGalvez @MovCiudadanoMX Apoco este quiere ser presidente, no mamesssss.. #fueramorena2024 #despiertamexico2024
#fueramc2024",2023-11-24 11:52:58+00:00
@samuel_garcias Cuando caes a xalapa mi futuro presidente,2023-11-24 11:33:45+00:00
"@AntonioR199 @Informa_GDL @RicardoBSalinas @EnriqueAlfaroR @DanteDelgado @samuel_garcias Aunque todos sean mierdas, hay diferencias grandes en la capacidad de gobernar eficientemente y sin corrupcion, y MORENA y el Cacas han probado ser peores que los anteriores partidos. Asi que NO, para nada seria lo mismo tener a Alfaro de presidente en vez del anciasno.",2023-11-24 09:32:41+00:00
@samuel_garcias @chavacanamayor el futuro Presidente Samuel el que  presume que trajo 42 billones  en inversiones en Nuevo Leon  he ha ha y todo el pais nomas a entrado 36 millones no Billones he ha ha,2023-11-24 09:02:23+00:00
"@R4zor911 @Vianeicita @samuel_garcias Depende del criterio  con  que quieras medir  a @samuel_garcias  y @m_ebrard 
Acerca de lo que mencionas sobre nuestra  futura  Presidente Claudia,  fue lo mas sensato ante los chantajes,  y desplantes    recibidos  . En la vida todos somos necesarios, pero nadie  indispensable https://t.co/jrtzBpMMYg",2023-11-24 08:48:05+00:00
@MovCiudadanoMX @samuel_garcias @robertolee_ @DanteDelgado @AlvarezMaynez @JZavalaGt Un pendejo IRRESPONSABLE NARCISISTA CORRUPTO COBARDE Y NEO N@ZI JAMAS DEBE SER PRESIDENTE,2023-11-24 08:32:00+00:00
"@rafasolanoperez @samuel_garcias !WOW! que chingon, esto significa que sera el presidente de las redes sociales, TIK-TOK, INSTAGRAM Y FACEBOOK.",2023-11-24 08:26:55+00:00
@JJDiazMachuca @colosioriojas @samuel_garcias Que bueno que el no se postulo para presidente. Si hubiera sido posible que votara por el. Ojala lo veamos en el 2030 y de preferencia en partido independiente.,2023-11-24 07:41:29+00:00
@samuel_garcias @FILGuadalajara Futuro presidente. Bienvenido Guadalajara.,2023-11-24 06:55:11+00:00
Aqui lo mas grave es que @samuel_garcias lo sabe y actua en contra del pueblo mexicano al dejarse llevar por lo que @lopezobrador_ Yo te pregunto #Mexico: ?esto es lo que realmente te gustaria como presidente?,2023-11-24 06:52:12+00:00
"Quiero que quede muy claro que Samuel Garcia, es el candidato alternativo de AMLO.
Todo, para dividirle el voto a Xochitl.
Por eso no fue Marcelo a MC, ya que el hubiera partido el voto de Claudia.
Inche macuspano! Cree que nos puede enganar.

#UnderMyWriting #UMW https://t.co/ppQNlxBg5M",2023-11-23 15:09:42+00:00
"@DanteDelgado @MovCiudadanoMX @samuel_garcias Oyes Samy (?te puedo decir #Mirindo por eso de tu ""frescura""? ) te has de referir a practicas viejas como las de El Bronco, que abandono el @nuevoleon para ser candidato a  presidente, ?verdad?
Digo, por que Tu no harias esa ingadera!",2023-11-24 05:56:58+00:00
@ReneAyalaV @samuel_garcias @chavacanamayor @EsDeMamador El va para presidente de todo el mundo.,2023-11-24 05:42:52+00:00
@ferlomore @SocCivilMx @samuel_garcias Otro payaso de presidente NO!!,2023-11-24 05:29:52+00:00
"@samuel_garcias @samuel_garcias #tupalabranovale cuando no le haces caso a la gente 
Cuando haces a un lado a las personas con discapacidad un sector que como no te da voto te vale y te haces menso, lo bas a ignorar como presidente",2023-11-24 05:29:44+00:00
"@AlvarezMaynez @samuel_garcias @MovCiudadanoMX @CarlosLoret Que padre de Dante Delgado, presidente de Movimiento Ciudadano, fue embajador en Italia, nombrado por Carlos Salinas de Gortari . Si dicen que Alito es corrupto, entonces la diferencia con Dante son solo sus fechas de nacimiento. Dante de 1950 y Alito de 1975 .",2023-11-24 05:27:17+00:00
"@SoyMares13 @cazovejanegra @Dimitrova_Linda @marianardzcant @samuel_garcias No hay personas mas ignorantes que los seguidores de morena por favor, literalmente el presidente dice que sus opositores son gente con estudios jajajajajajajaja, dejen de dar pena, obviamente no dice ogt",2023-11-24 05:17:08+00:00
"@Andreamezaglz @samuel_garcias @chavacanamayor No, es el proximo presidente",2023-11-24 05:09:40+00:00
@samuel_garcias No mames con eso ya vas a poder ser presidente. Neta estas bien pendejo. Pinche propuesta balin.,2023-11-24 05:02:31+00:00
@rafasolanoperez @samuel_garcias Presidente de las redes sociales.,2023-11-24 05:00:46+00:00
"@samuel_garcias Lo bueno es que sonar no cuesta nada, no sabe gobernar un estado, como puede aspirar a ser presidente de esta nacion, aunque la vara tampoco es que este tan alta, pasaremos de las mananeras a los mensajes en redes,  ha de pensar que con likes se dirige a un pais.",2023-11-24 04:57:32+00:00
@NachoRgz @XochitlGalvez @samuel_garcias Mejor que arresten a Samuel Garcia por falso aspirante a presidente y que mejor se dedique a ser influencer para lo que es bueno,2023-11-24 04:51:10+00:00
"@bereaguilarv @rivapa @XochitlGalvez @Claudiashein @samuel_garcias Empiezan echando pestes contra los partidos, pero terminan rogando que la arropen. Esa ""sociedad civil"" estuvo mameymameymame con dona Xochil y que podian solos sin los partidos, pues orale, haganla presidente. @edelamadrid @alitomorenoc @MarkoCortes @macariomx @LOVREGA",2023-11-24 04:44:35+00:00
"@samuel_garcias No mames pinche lame huevos del kks primero termina para lo que te contrataron. 
pinche vengativo Ya me imagino como trataras a tus opositores siendo presidente si a los de alli de Nuevo Leon les cortabas el agua y la luz hdtpm",2023-11-24 04:41:19+00:00
"@samuel_garcias @FILGuadalajara @samuel_garcias #tupalabranovale cuando no le haces caso a la gente 
Cuando haces a un lado a las personas con discapacidad un sector que como no te da voto te vale y te haces menso, lo vas a ignorar como presidente",2023-11-24 04:26:38+00:00
"@samuel_garcias @chavacanamayor Porque nos vas tu solito? Porque sabes que nadie te pela, no eres mas que un llavero de tu vieja y un gato de tu presidente.",2023-11-24 04:25:25+00:00
@Armandolopezoc @samuel_garcias @chavacanamayor ?y este quiere ser Presidente con estos videos pend@jos y vestido de Chabelo?,2023-11-24 04:15:42+00:00
"@samuel_garcias Hijole @samuel_garcias es que eras una gran opcion para el 2030 pero que el presidente que diario ataca a todos le tenga mas miedo a grupos sociales que a su ""opositor"" no nos da buena espina. Vas a dividir mas a Mexico ?Como se lo vas a explicar a la pequena Mariel?",2023-11-24 04:14:49+00:00
"@samuel_garcias @chavacanamayor Aaaah.pues pon a tu vieja a talonear porque tu no eres nadie sin ella.
?Quien pu...ta madre te dijo que ser Tiktokero te hace buen Presidente? Vete ALV.",2023-11-24 04:03:27+00:00
"La CALCA MATONA volvio a Monterrey... !Y vamos a todo Mexico! 
.
.
El precandidato unico a Presidente. Mensaje dirigido a militantes y simpatizantes de Movimiento Ciudadano. https://t.co/92yHvHVMlZ",2023-11-24 04:02:48+00:00
@MadeLouPM @SocCivilMx @colosioriojas Por eso se auto lanzo el p3nd3jo de @samuel_garcias porque sabe que en 6 anos @colosioriojas tendra la madurez y capacidad para poder ser presidente. No un payaso ,2023-11-24 03:59:20+00:00
"No es que los resultados de @samuel_garcias sean malos, de hecho son muy buenos, el problema es que desde hace 5 anos todo lo que al presidente le agrada, significa que lo tiene bajo control. 
AMLO ataco a Ebrad cuando quiso dejar Morena y a Samuel ni lo menciona como opositor.",2023-11-24 03:54:35+00:00
NUESTRO PROXIMO PRESIDENTE  @samuel_garcias  https://t.co/vLl61Hiwxm,2023-11-24 03:52:20+00:00
@AlvarezMaynez @samuel_garcias Presidente,2023-11-24 03:50:04+00:00
@samuel_garcias @FILGuadalajara Presidente,2023-11-24 03:48:43+00:00
"@samuel_garcias ya tuvimos a un stripper como legislador, a un futbolista de gobernador y ahora a un payaso como presidente?? Noooo lo puedo creer!!",2023-11-24 03:33:17+00:00
"@jlelbati @samuel_garcias Nombre campeon jajaja el Bronco no hizo ni madre por pelearse con el presidente 
Lo unico q medio me gusto fue q aca dieron otras recomendaciones y contexto a la pandemia COVID",2023-11-24 03:32:01+00:00
"@samuel_garcias @FILGuadalajara Porfavor Samuel, TODOS literalmente TODOS saben que si eres un estupido como gobernante imaginate como presidente. No vengo a ofender ni a tirarte odio no tengo la necesidad de eso, solamente vengo a decir la verdad y bajarte de tu nube.",2023-11-24 03:22:56+00:00
"@DanteDelgado @MovCiudadanoMX @samuel_garcias Excelente, me parece perfecto, Samuel para presidente y Marianita de primera dama",2023-11-24 03:18:02+00:00
"@samuel_garcias @chavacanamayor Si no es porque usas la imagen de tu esposa, no serias gobernador.

Ahora haces lo mismo. Te ha valido cacahuete tu responsabilidad para con NL y los que votaron por ti. 

Usas a tu mujer,  a Tesla (que no ha llegado). Y a ti te usa Lopez.  Vaya presidente que quieres ser.",2023-11-24 03:15:24+00:00
"@samuel_garcias @chavacanamayor El tuit mas pendejo... ""tengo mas followers, ya voy a ser presidente"" Jajaajaja wey si tienes a todos los empleados del gobierno estatal dandote like y comentando adulaciones si no los corren.  https://t.co/4Yawsb64Ka",2023-11-24 02:56:03+00:00
"@samuel_garcias @chavacanamayor Pobre pais, no tienes ni puta idea de lo que es la responsabilidad de ser presidente.

Te me haces muy ojon pa paloma.",2023-11-24 02:45:25+00:00
@samuel_garcias Presidente para cuando cuernavaca morelos,2023-11-24 02:27:25+00:00
A #MuzquizCoahuila ya llego la calca matona @samuel_garcias  #Calcamatona #SamuelGarcia  Futuro presidente de Mexico   https://t.co/Jvuu1Ad1CQ,2023-11-24 02:26:03+00:00
"@AlvarezMaynez @samuel_garcias @marianardzcant MMM NO SABIA QUE LAS VISTAS A TIK TOK, INSTAGRAM Y OTROS YA ERAN LOS QUE DECIDEN QUIEN VA A SER LA O EL PRESIDENTE.",2023-11-24 02:25:07+00:00
"@samuel_garcias @chavacanamayor En un universo para-lelosss seras presidente ,
mi estimado Samuel, pongase chingon, asi como su vieja, fosfofosfo.... E igual te pasa lo de Milei, ya quitate lo mirey y lo wey.",2023-11-24 02:22:52+00:00
"@politicomx @samuel_garcias @XochitlGalvez @MovCiudadanoMX Este Sr solo tiene 1 esperanza de ganar y es que le gane el machismo a los votantes y quieran un presidente varon.
De ahi en fuera no tiene gracia, talento ni liderazgo para gobernar al pais..",2023-11-24 02:22:26+00:00
"@Elizabe97472369 @samuel_garcias Sabes, se escucha tan pero tan riduculo cuando dice...  """"El nuevo -nuevo leon""""!!!!....   A ver si no enpieza a decir que el sera presidente del """"Nuevo Mexico""""!!!!!....    .",2023-11-24 02:17:59+00:00
@NachoRgz @XochitlGalvez @samuel_garcias No el pendejo que disque goberno NL no pudo y ahora se lanzo disque pa presidente aqui no pudo con el tema del agua la inseguridad y el feminicidio de debanny el tema del transporte publico,2023-11-24 02:14:50+00:00
"@samuel_garcias Quien es el loco  que piensa que este fruto puede ser presidente de Mexico,",2023-11-24 02:09:01+00:00
